"id","hrs1","class","region","racehisp"
1815,20,"Working","Midwest","White"
1816,50,"Middle","Midwest","White"
1818,4,"Working","Midwest","White"
1819,50,"Working","Midwest","White"
1821,45,"Working","Midwest","White"
1822,40,"Middle","Midwest","White"
1824,40,"Middle","Midwest","White"
1827,60,"Middle","Midwest","Hispanic"
1830,65,"Middle","Midwest","White"
1831,40,"Working","Midwest","White"
1832,70,"Middle","Midwest","White"
1834,50,"Middle","Midwest","White"
1838,50,"Middle","Midwest","White"
1843,75,"Working","Midwest","White"
1845,65,"Working","Midwest","White"
1846,40,"Working","Midwest","White"
1848,40,"Working","Midwest","White"
1849,50,"Working","Midwest","White"
1850,40,"Middle","Midwest","White"
1851,62,"Working","Midwest","White"
1852,40,"Working","Midwest","White"
1853,38,"Working","Midwest","White"
1854,40,"Working","Midwest","White"
1855,15,"Working","Midwest","White"
1859,40,"Middle","Midwest","White"
1860,40,"Working","Midwest","White"
1867,44,"Middle","Midwest","White"
1870,40,"Working","Midwest","White"
1871,50,"Working","Midwest","White"
1873,16,"Working","Midwest","White"
1877,58,"Working","Midwest","White"
1879,40,"Working","Midwest","White"
1882,53,"Middle","Midwest","White"
1883,60,"Working","Midwest","White"
1887,70,"Working","Midwest","White"
1888,44,"Middle","Midwest","White"
1889,40,"Middle","Midwest","White"
1890,60,"Middle","Midwest","White"
1891,47,"Middle","Midwest","White"
1892,40,"Working","Midwest","White"
1893,40,"Working","Midwest","White"
1895,40,"Working","Midwest","Other"
1896,40,"Working","Midwest","White"
1897,45,"Middle","Midwest","White"
1900,47,"Working","Midwest","White"
1902,40,"Middle","Midwest","White"
1904,30,"Lower","Midwest","White"
1906,40,"Middle","Midwest","White"
1908,58,"Working","Midwest","Black"
1910,32,"Working","Midwest","White"
1912,80,"Middle","Midwest","White"
1913,8,"Middle","Midwest","Other"
1914,60,"Middle","Midwest","White"
1917,33,"Working","Midwest","White"
1918,45,"Working","Midwest","White"
1919,55,"Working","Midwest","White"
1920,55,"Middle","Midwest","White"
1921,50,"Middle","Midwest","White"
1922,70,"Working","Midwest","White"
1923,47,"Working","Midwest","White"
1924,62,"Working","Midwest","White"
1925,40,"Middle","Midwest","White"
1926,45,"Middle","Midwest","White"
1928,38,"Working","Midwest","White"
1930,39,"Working","Midwest","White"
1932,54,"Working","Midwest","White"
1933,25,"Working","Midwest","White"
1934,43,"Working","Midwest","Hispanic"
1936,40,"Working","Midwest","Other"
1938,60,"Middle","Midwest","White"
1939,50,"Working","Midwest","White"
1941,40,"Working","Midwest","White"
1942,57,"Working","Midwest","White"
1943,55,"Working","Midwest","White"
1947,40,"Middle","Midwest","White"
1949,45,"Working","Midwest","White"
1950,40,"Middle","Midwest","White"
1951,30,"Working","Midwest","White"
1952,50,"Middle","Midwest","White"
1953,50,"Middle","Midwest","White"
1954,40,"Working","Midwest","White"
1956,60,"Working","Midwest","White"
1958,40,"Middle","Midwest","Hispanic"
1960,40,"Working","Midwest","White"
1962,40,"Middle","Midwest","White"
1963,68,"Middle","Midwest","Black"
1965,60,"Middle","Midwest","Black"
1966,45,"Working","Midwest","White"
1967,36,"Working","Midwest","White"
1969,40,"Working","Midwest","Black"
1970,40,"Working","Midwest","Other"
1971,40,"Working","Midwest","Black"
1972,60,"Middle","Midwest","White"
1973,20,"Working","Midwest","White"
1976,45,"Working","Midwest","Black"
1977,40,"Lower","Midwest","Black"
1978,40,"Working","Midwest","Black"
1979,34,"Working","Midwest","Black"
1980,60,"Lower","Midwest","Black"
1982,30,"Working","Midwest","Hispanic"
1983,40,"Middle","Midwest","Black"
1984,25,"Working","Midwest","White"
1988,40,"Middle","Midwest","White"
1990,12,"Lower","Midwest","White"
1991,40,"Working","Midwest","White"
1992,60,"Middle","Midwest","White"
1993,79,"Middle","Midwest","Hispanic"
1994,40,"Working","Midwest","White"
1997,40,"Middle","Midwest","Hispanic"
1998,45,"Middle","Midwest","Hispanic"
1999,40,"Middle","Midwest","White"
2001,50,"Working","Midwest","Hispanic"
2002,32,"Working","Midwest","White"
2006,20,"Middle","Midwest","Hispanic"
2008,35,"Middle","Midwest","Hispanic"
2009,50,"Lower","Midwest","Hispanic"
2012,52,"Working","Midwest","Hispanic"
2013,20,"Middle","Midwest","White"
2016,89,"Working","Midwest","White"
2020,45,"Working","Midwest","Hispanic"
2021,60,"Middle","Midwest","Hispanic"
2022,60,"Working","Midwest","Hispanic"
2024,40,"Working","Midwest","Hispanic"
2025,50,"Working","Midwest","Hispanic"
2027,20,"Working","Midwest","Hispanic"
2029,84,"Working","Midwest","Hispanic"
2032,40,"Working","Midwest","Hispanic"
2034,32,"Working","Midwest","Black"
2035,40,"Middle","Midwest","White"
2036,40,"Working","Midwest","Hispanic"
2037,28,"Middle","Midwest","Other"
2038,30,"Working","Midwest","White"
2039,70,"Middle","Midwest","White"
2043,50,"Middle","West","White"
2044,40,"Working","West","White"
2045,50,"Middle","West","White"
2049,89,"Upper","West","Hispanic"
2050,40,"Middle","West","Hispanic"
2051,33,"Working","West","Hispanic"
2054,40,"Working","West","Hispanic"
2055,40,"Working","West","White"
2057,45,"Middle","West","Hispanic"
2059,40,"Working","West","Hispanic"
2061,50,"Middle","West","White"
2062,50,"Working","West","Hispanic"
2063,45,"Working","West","Hispanic"
2067,20,"Middle","West","White"
2068,40,"Middle","West","White"
2069,40,"Lower","West","White"
2071,50,"Middle","West","White"
2072,40,"Middle","West","Hispanic"
2074,35,"Middle","West","White"
2075,50,"Middle","West","White"
2076,36,"Working","West","Hispanic"
2077,40,"Middle","West","White"
2078,40,"Working","West","Black"
2079,50,"Middle","West","White"
2080,45,"Middle","West","White"
2081,35,"Working","West","White"
2083,35,"Middle","West","White"
2084,35,"Working","West","Black"
2085,50,"Middle","West","White"
2086,49,"Working","West","White"
2087,40,"Working","West","Black"
2088,34,"Working","West","White"
2089,57,"Working","West","Hispanic"
2090,20,"Working","West","White"
2091,44,"Working","West","Black"
2092,38,"Working","West","White"
2094,50,"Lower","West","Hispanic"
2095,55,"Working","West","White"
2097,40,"Lower","West","White"
2098,30,"Middle","West","Hispanic"
2099,50,"Middle","West","Hispanic"
2102,8,"Lower","West","Hispanic"
2103,52,"Middle","West","Hispanic"
2104,70,"Middle","West","Hispanic"
2105,50,"Working","West","Hispanic"
2107,40,"Middle","West","Hispanic"
2112,20,"Working","West","Hispanic"
2116,40,"Working","West","White"
2117,40,"Working","West","Black"
2118,40,"Middle","West","Hispanic"
2121,22,"Lower","West","Hispanic"
2123,40,"Middle","West","White"
2128,40,"Lower","West","Other"
2129,25,"Working","West","Hispanic"
2137,40,"Working","West","White"
2138,60,"Working","West","Hispanic"
2141,35,"Middle","West","White"
2146,40,"Middle","West","White"
2147,20,"Middle","West","Other"
2148,40,"Working","West","Hispanic"
2150,40,"Middle","West","White"
2152,40,"Working","West","White"
2154,60,"Middle","West","White"
2155,43,"Middle","West","White"
2157,30,"Middle","West","White"
2159,50,"Middle","West","White"
2160,40,"Working","West","White"
2162,40,"Working","West","White"
2166,50,"Middle","West","White"
2168,30,"Middle","West","White"
2170,60,"Middle","West","White"
2171,42,"Working","West","White"
2173,20,"Middle","West","White"
2174,40,"Working","West","White"
2175,50,"Middle","West","White"
2176,38,"Working","West","White"
2177,40,"Working","West","White"
2178,52,"Working","West","Hispanic"
2179,50,"Middle","West","White"
2181,40,"Working","West","White"
2183,40,"Middle","West","White"
2186,73,"Working","West","White"
2187,38,"Middle","West","White"
2189,50,"Middle","West","White"
2190,53,"Working","West","Hispanic"
2191,40,"Working","West","Other"
2192,40,"Middle","West","Hispanic"
2193,50,"Middle","West","White"
2194,48,"Working","West","White"
2199,55,"Middle","West","White"
2200,40,"Working","West","Hispanic"
2201,50,"Working","West","White"
2206,30,"Middle","West","White"
2207,60,"Working","West","White"
2212,40,"Lower","West","Hispanic"
2214,30,"Middle","West","Hispanic"
2215,10,"Working","West","White"
2218,12,"Working","West","White"
2219,40,"Lower","West","White"
2221,40,"Working","West","White"
2222,40,"Working","West","Other"
2223,40,"Working","West","Black"
2224,40,"Working","West","White"
2225,60,"Lower","West","White"
2226,70,"Middle","West","White"
2227,40,"Middle","West","White"
2228,70,"Middle","West","Hispanic"
2230,70,"Working","West","Hispanic"
2232,40,"Working","West","White"
2233,40,"Middle","West","White"
2235,40,"Middle","West","Black"
2236,50,"Middle","West","Other"
2237,80,"Working","West","White"
2238,24,"Working","West","White"
2239,40,"Middle","West","White"
2240,40,"Working","West","White"
2242,25,"Working","West","White"
2243,48,"Working","West","Hispanic"
2244,35,"Lower","West","White"
2246,50,"Working","West","White"
2249,56,"Middle","West","White"
2250,10,"Middle","West","White"
2251,15,"Middle","West","White"
2252,42,"Working","Midwest","White"
2257,60,"Working","Midwest","White"
2259,5,"Working","Midwest","White"
2260,32,"Working","Midwest","White"
2261,40,"Middle","Midwest","White"
2262,40,"Working","Midwest","White"
2264,40,"Working","Midwest","Hispanic"
2266,60,"Middle","Midwest","White"
2268,40,"Middle","Midwest","White"
2269,40,"Middle","Midwest","White"
2271,50,"Working","Midwest","White"
2272,25,"Working","Midwest","White"
2273,32,"Middle","Midwest","White"
2274,40,"Working","Midwest","White"
2278,40,"Working","Midwest","White"
2279,40,"Working","Midwest","White"
2281,20,"Middle","Midwest","White"
2283,52,"Middle","Midwest","White"
2286,36,"Working","Midwest","Black"
2288,40,"Middle","Midwest","Hispanic"
2290,30,"Working","Midwest","Hispanic"
2291,40,"Middle","Midwest","White"
2293,50,"Middle","Midwest","White"
2294,50,"Middle","Midwest","White"
2295,52,"Working","Midwest","White"
2298,60,"Working","Midwest","White"
2299,47,"Working","Midwest","White"
2300,40,"Working","Midwest","White"
2301,72,"Working","Midwest","White"
2302,28,"Middle","Midwest","White"
2307,30,"Working","Midwest","White"
2308,15,"Working","Midwest","White"
2312,40,"Working","Midwest","White"
2313,70,"Working","Midwest","White"
2314,36,"Working","Midwest","White"
2315,50,"Middle","Midwest","White"
2317,45,"Middle","Midwest","White"
2318,89,"Middle","Midwest","Black"
2319,28,"Lower","Midwest","White"
2320,60,"Working","Midwest","White"
2321,45,"Working","Midwest","White"
2322,40,"Middle","Midwest","Black"
2324,32,"Working","Midwest","White"
2326,40,"Working","Midwest","Black"
2329,40,"Working","Midwest","Black"
2331,39,"Working","Midwest","White"
2336,40,"Working","Midwest","White"
2337,40,"Working","Midwest","Black"
2340,40,"Middle","Midwest","Hispanic"
2341,50,"Middle","Midwest","White"
2342,40,"Middle","Midwest","Black"
2343,45,"Middle","Midwest","White"
2344,40,"Working","Midwest","White"
2345,40,"Working","Midwest","White"
2347,50,"Working","Midwest","Black"
2348,45,"Working","Midwest","Black"
2350,20,"Middle","Midwest","White"
2353,40,"Working","Midwest","White"
2355,30,"Lower","Midwest","White"
2356,40,"Working","Midwest","White"
2357,40,"Working","Midwest","Other"
2359,50,"Working","Midwest","White"
2360,35,"Working","Midwest","Other"
2361,40,"Middle","Midwest","Other"
2363,83,"Working","Midwest","Other"
2366,40,"Middle","Midwest","White"
2368,70,"Working","Midwest","White"
2369,60,"Working","Midwest","White"
2370,70,"Working","Midwest","White"
2371,8,"Middle","Midwest","White"
2373,40,"Working","Midwest","White"
2374,40,"Working","Midwest","White"
2375,65,"Working","Midwest","White"
2378,55,"Middle","Midwest","White"
2379,89,"Middle","Midwest","White"
2382,28,"Lower","Midwest","Other"
2383,45,"Working","Midwest","White"
2385,35,"Working","Midwest","White"
2386,40,"Working","Midwest","White"
2388,45,"Working","Midwest","White"
2390,44,"Working","Midwest","White"
2391,40,"Middle","Midwest","White"
2392,40,"Working","Midwest","White"
2394,8,"Working","Midwest","White"
2395,70,"Working","Midwest","White"
2398,55,"Working","Midwest","White"
2399,30,"Middle","Midwest","White"
2400,24,"Working","Midwest","White"
2402,40,"Working","Midwest","White"
2403,45,"Middle","Midwest","White"
2404,35,"Working","Midwest","White"
2405,50,"Middle","Midwest","White"
2406,40,"Middle","Midwest","White"
2407,36,"Middle","Midwest","White"
2408,46,"Working","Midwest","White"
2410,30,"Middle","Midwest","White"
2412,40,"Middle","Midwest","White"
2415,40,"Middle","Midwest","White"
2416,25,"Middle","Midwest","Hispanic"
2417,40,"Middle","South","White"
2418,15,"Middle","South","White"
2420,34,"Working","South","White"
2421,57,"Working","South","White"
2422,50,"Working","South","White"
2423,40,"Middle","South","White"
2424,65,"Working","South","White"
2425,32,"Working","South","White"
2426,50,"Middle","South","White"
2428,48,"Working","Midwest","White"
2431,52,"Lower","Midwest","White"
2433,75,"Middle","Midwest","White"
2435,35,"Working","Midwest","White"
2437,89,"Working","Midwest","White"
2439,24,"Middle","Midwest","White"
2443,41,"Working","Midwest","Black"
2444,65,"Working","Midwest","Black"
2452,35,"Working","Midwest","Black"
2453,35,"Working","Midwest","Hispanic"
2455,80,"Lower","Midwest","Black"
2456,55,"Working","Midwest","Black"
2459,55,"Working","Midwest","Black"
2460,70,"Working","Midwest","White"
2461,30,"Working","Midwest","Black"
2462,40,"Working","Midwest","White"
2463,52,"Working","Midwest","White"
2464,60,"Working","Midwest","Black"
2468,20,"Working","Midwest","White"
2469,40,"Middle","Midwest","Black"
2470,44,"Middle","Midwest","White"
2471,40,"Middle","Midwest","White"
2472,40,"Working","Midwest","Black"
2475,40,"Working","Midwest","Hispanic"
2476,40,"Working","Midwest","Hispanic"
2479,45,"Middle","South","White"
2480,67,"Working","South","White"
2483,40,"Middle","South","Black"
2485,40,"Working","South","White"
2487,20,"Working","South","White"
2488,20,"Working","South","Hispanic"
2489,40,"Working","South","White"
2492,46,"Working","South","Black"
2493,28,"Working","South","Black"
2495,40,"Working","South","Black"
2497,34,"Working","South","White"
2499,40,"Working","South","White"
2504,48,"Working","South","White"
2505,60,"Working","South","White"
2512,40,"Working","South","White"
2513,40,"Working","South","White"
2514,40,"Working","South","White"
2515,43,"Working","South","White"
2517,40,"Working","New England","White"
2519,40,"Working","New England","White"
2521,40,"Middle","New England","White"
2522,40,"Middle","New England","White"
2523,55,"Working","New England","White"
2524,15,"Working","New England","White"
2526,20,"Working","New England","White"
2527,50,"Working","New England","White"
2528,40,"Working","New England","White"
2529,40,"Working","New England","White"
2530,40,"Middle","New England","White"
2531,50,"Middle","New England","White"
2534,40,"Working","New England","White"
2535,48,"Working","New England","White"
2536,48,"Working","New England","White"
2540,46,"Working","New England","White"
2541,40,"Working","New England","White"
2542,40,"Working","New England","White"
2543,48,"Working","New England","White"
1,50,"Middle","New England","White"
4,30,"Middle","New England","White"
5,5,"Middle","New England","White"
7,55,"Middle","New England","White"
8,30,"Working","Middle Atlantic","Hispanic"
9,80,"Lower","Middle Atlantic","Black"
13,39,"Working","Middle Atlantic","Black"
16,42,"Working","New England","White"
